Id,SalePrice
1461,121927.79184907915
1462,155875.77268240898
1463,181208.39594803512
1464,199401.46750846523
1465,192644.71941350948
1466,170907.90341470946
1467,174967.1446390596
1468,168160.04548318635
1469,179897.27452483893
1470,124209.79020063991
1471,177270.35227714293
1472,100708.73564866175
1473,101344.5832255491
1474,147157.9546599009
1475,118377.21451281098
1476,353376.454149622
1477,239909.91247977968
1478,290614.46217797615
1479,290232.78741888073
1480,533270.1708826098
1481,328227.5034647373
1482,210982.6799703894
1483,172426.1820911764
1484,166881.85342004697
1485,186910.61261407772
1486,195285.8213200363
1487,334338.62316169514
1488,225500.98261106864
1489,188940.05190403384
1490,243472.25425127047
1491,193445.73566904003
1492,90697.47481717233
1493,179294.61493544528
1494,284317.9370356167
1495,280364.11713957373
1496,233651.18931161243
1497,173233.60016852827
1498,179521.4977844735
1499,170080.4269765342
1500,169058.64898605357
1501,178977.24709715912
1502,153005.0388865958
1503,285945.80962121015
1504,241288.8300918138
1505,227936.5889813008
1506,191900.18807606577
1507,245139.42302678485
1508,197534.5254040948
1509,157099.74126716572
1510,152242.17378024934
1511,157963.16237980645
1512,172692.91314295997
1513,141991.83235126818
1514,152600.6501186842
1515,185815.74918966732
1516,147926.02256707428
1517,168660.3992851785
1518,135899.44327414455
1519,211553.38903067616
1520,134637.6869395602
1521,134661.29635407092
1522,176160.20234279148
1523,113760.55932214485
1524,115530.6430763048
1525,121259.86898281357
1526,112007.89303374762
1527,105065.95473163296
1528,129011.23868732815
1529,154657.01559967137
1530,194946.0045502547
1531,123250.65238920705
1532,89804.54410067924
1533,142326.93726724223
1534,112431.28775354679
1535,141995.81504493268
1536,110481.97972066929
1537,66315.13368507319
1538,151527.87775660664
1539,167428.29029570663
1540,89938.44288783694
1541,138696.27527443256
1542,133476.1975573449
1543,180946.1410019696
1544,83335.7700238483
1545,114116.97829348195
1546,136212.19189438905
1547,135799.29714539307
1548,125334.46130359621
1549,118114.56606431656
1550,135771.48376952123
1551,99006.29149181017
1552,139539.9183506171
1553,138632.20189186494
1554,123454.38271164818
1555,172205.04191486762
1556,85971.79955154067
1557,100548.68345063175
1558,107745.75528918776
1559,83135.97853895849
1560,125974.15062970521
1561,122817.97503216559
1562,135091.9915757497
1563,124121.98707782052
1564,164724.56507950096
1565,153934.10965146936
1566,226238.7931694037
1567,81424.17110902016
1568,251567.96949809088
1569,140869.4388471087
1570,140236.43051673268
1571,115621.58125595316
1572,138536.09655934398
1573,247806.36403499934
1574,121880.8777761631
1575,234439.12169375352
1576,242796.03279289708
1577,182715.90273882978
1578,138394.0979604713
1579,143178.5531495142
1580,190974.1181925171
1581,159363.48017420247
1582,125106.01939968966
1583,296432.41409593594
1584,218845.84557680524
1585,142285.25826148258
1586,76873.65059011569
1587,107748.28442196327
1588,154594.40067344552
1589,98207.77129719185
1590,130644.72296761346
1591,99460.85878948196
1592,113797.29576417782
1593,118443.43596269998
1594,122387.3892351229
1595,110551.11859576669
1596,216637.45114289114
1597,193616.99536687921
1598,202521.4203552866
1599,170985.0739733293
1600,163785.7936471678
1601,71078.5036507558
1602,118098.49220482289
1603,68030.86571712546
1604,269553.4479723855
1605,232257.72244883794
1606,163024.7129848732
1607,170659.9547275676
1608,221168.59846967834
1609,177369.16764600595
1610,155165.35995327443
1611,141106.01899556874
1612,172846.06818672386
1613,169579.29054719888
1614,123258.42009021252
1615,89500.85693435169
1616,80549.94495064093
1617,93633.5868738159
1618,131967.86991203978
1619,143634.54528045098
1620,154596.22975318457
1621,135160.23994188037
1622,144680.4934343107
1623,254152.83984165502
1624,221155.8478951084
1625,114280.95878501056
1626,172684.9460502079
1627,192277.12124779526
1628,272368.1220553151
1629,173001.05977678997
