Id,SalePrice
1461,114700.0
1462,153490.0
1463,173550.0
1464,186288.2
1465,188918.0
1466,180050.0
1467,175230.0
1468,174250.0
1469,176900.0
1470,125155.0
1471,217025.0
1472,97400.0
1473,102740.0
1474,151520.0
1475,112320.0
1476,460411.6
1477,258510.0
1478,346926.9
1479,308889.2
1480,410392.6
1481,344226.3
1482,210408.0
1483,186926.3
1484,169907.0
1485,184800.0
1486,196840.0
1487,307308.0
1488,172200.0
1489,210702.4
1490,217858.6
1491,185799.0
1492,90640.0
1493,175920.0
1494,302675.0
1495,290800.0
1496,232590.0
1497,183440.0
1498,151000.0
1499,152440.0
1500,164946.6
1501,171418.5
1502,161756.6
1503,292942.3
1504,236470.0
1505,215325.0
1506,198900.0
1507,241480.0
1508,182785.3
1509,162405.0
1510,140895.0
1511,145100.0
1512,159000.0
1513,167090.0
1514,151495.9
1515,233687.9
1516,139090.0
1517,150895.0
1518,135145.8
1519,228000.0
1520,135450.0
1521,141040.0
1522,156500.0
1523,116195.0
1524,129080.0
1525,120338.3
1526,120888.0
1527,110338.0
1528,122750.0
1529,144285.0
1530,156900.0
1531,130700.0
1532,105950.0
1533,163240.0
1534,115977.6
1535,145673.4
1536,105650.0
1537,85320.0
1538,175340.0
1539,220330.0
1540,110730.0
1541,134790.0
1542,135600.0
1543,201630.0
1544,79885.0
1545,111028.0
1546,130350.0
1547,129938.3
1548,130250.4
1549,114660.0
1550,145900.0
1551,122680.0
1552,156190.0
1553,161495.0
1554,124250.0
1555,159240.0
1556,114500.0
1557,113900.0
1558,101685.0
1559,109271.1
1560,141580.0
1561,112130.0
1562,128975.0
1563,132652.5
1564,152529.7
1565,157650.0
1566,215612.4
1567,80050.0
1568,256880.0
1569,146540.0
1570,131130.0
1571,126685.0
1572,136990.0
1573,223957.8
1574,109550.0
1575,240390.0
1576,239620.0
1577,195431.9
1578,137090.0
1579,147100.0
1580,182680.0
1581,156550.0
1582,130040.0
1583,323093.2
1584,238790.0
1585,139650.0
1586,82400.0
1587,111640.0
1588,135615.0
1589,82440.0
1590,140000.0
1591,106122.1
1592,120735.0
1593,119050.0
1594,163700.0
1595,145090.0
1596,254450.0
1597,170345.3
1598,212340.0
1599,200840.0
1600,186630.0
1601,98790.0
1602,117600.0
1603,103040.0
1604,266090.0
1605,268262.4
1606,174100.0
1607,155965.3
1608,230272.2
1609,191392.0
1610,154330.0
1611,142127.1
1612,166480.0
1613,161630.0
1614,113340.0
1615,76050.0
1616,76300.0
1617,87550.0
1618,121765.0
1619,131570.0
1620,157665.3
1621,142900.0
1622,132600.0
1623,271085.0
1624,232568.6
1625,125600.0
1626,171440.0
1627,177300.0
1628,273843.5
1629,173990.0
1630,314742.6
1631,195500.0
1632,229495.6
1633,173514.0
1634,199960.0
1635,180470.0
1636,165643.2
1637,170900.0
1638,189650.0
1639,188740.0
1640,238780.0
1641,186780.0
1642,254860.0
1643,244670.0
1644,227120.0
1645,178890.0
1646,162410.0
1647,155090.0
1648,136700.0
1649,135545.0
1650,127610.0
1651,127665.0
1652,97490.0
1653,97640.0
1654,153000.0
1655,137976.0
1656,147430.0
1657,153550.0
1658,158650.0
1659,118060.0
1660,155880.0
1661,431583.1
1662,414627.6
1663,373896.3
1664,404509.1
1665,360523.2
1666,317032.8
1667,369450.0
1668,360567.6
1669,356842.6
1670,353535.2
1671,247498.6
1672,437258.3
1673,299151.3
1674,271440.0
1675,202975.0
1676,197100.0
1677,220135.0
1678,382404.3
1679,346229.3
1680,330622.7
1681,261503.7
1682,300640.2
1683,203369.0
1684,173539.0
1685,173699.0
1686,164727.0
1687,179628.0
1688,188390.0
1689,186100.0
1690,178769.0
1691,183610.0
